utc_timestamp,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK
2020-01-04 12:00:00,1124.753836413298,7956.0,1784.4,9957.3225,4720,7454.58,8158.24,60218.235,4149.0,1028.7,30100,10242.0,62680,40836.5,6430.48,2133,5426.0025,3591.18,28334,1505.1,583.85,894,464.0,1045.0,14140.7575,18905.9,20801.68,6141.4,7014.0,5923,18012,1641.81,3670.0
2020-01-04 13:00:00,1114.4091104931078,7821.4,1761.48,9978.3425,4754,7449.19,8109.03,59184.2525,4154.72,1054.6,29800,10447.0,60038,40813.0,6526.74,2052,5355.1825,3594.52,28339,1498.55,570.2425,900,465.0,1179.0,14254.985,18662.88,20552.96,6020.0,7028.0,5808,18051,1600.19,3582.0
2020-01-04 14:00:00,1129.4559845588378,7814.9,1718.71,9954.1475,4988,7196.93,8228.3,58827.3075,4206.97,1106.3,28777,10850.0,58183,40377.0,6559.47,2052,5379.8875,3548.07,28658,1569.53,563.4125,948,475.0,1191.0,14279.3175,19030.49,20398.24,5900.5,7291.0,5790,18503,1601.41,3500.0
2020-01-04 15:00:00,1225.3798067278642,7994.0,1741.29,10105.48,5492,7038.42,8290.02,60058.99,4443.98,1115.5,27880,10981.0,57911,40228.5,6967.91,2207,5589.655,3545.85,30099,1615.27,573.9475,964,495.0,1163.0,14591.76,19458.35,21216.38,5827.6,7858.0,6082,19179,1618.73,3681.0
2020-01-04 16:00:00,1266.7587104086217,8159.2,1795.7,10657.1825,5693,7210.27,8070.92,62660.9675,4778.82,1096.6,27912,11126.0,61293,43158.0,7547.54,2390,5595.66,3697.04,33625,1590.65,605.51,950,510.0,1161.0,15262.825,19777.97,21128.41,5840.7,7906.0,6202,19582,1690.71,3642.0
2020-01-04 17:00:00,1256.413984488432,7986.9,1751.85,10769.775,5561,7691.85,7890.34,62567.5025,4760.43,1073.2,29895,11034.0,65281,45032.5,7556.84,2395,5515.2725,4127.425,34809,1552.55,614.1175,923,510.0,1138.0,14781.46,19655.82,20978.51,6415.9,7795.0,6145,19444,1737.62,3632.0
2020-01-04 18:00:00,1232.90324376073,7617.6,1725.2,10485.805,5335,7714.45,7761.57,60262.77,4471.76,1042.5,30820,10751.0,66060,44729.0,7371.64,2392,5480.2325,4115.79,34955,1503.52,596.25,898,511.0,1114.0,14218.28,19328.96,20643.95,7106.3,7593.0,6074,19369,1696.85,3574.0
2020-01-04 19:00:00,1195.286058596406,7293.2,1689.18,10079.3025,5095,7411.44,7600.74,56571.2725,4173.33,1010.9,31528,10334.0,63440,43228.5,6985.56,2335,5341.27,3927.205,33119,1429.28,566.78,854,509.0,1080.0,13613.7675,18746.53,20140.56,7296.0,7245.0,5965,18690,1654.53,3546.0
2020-01-04 20:00:00,1184.941332676216,6882.6,1641.93,9660.3975,4969,7096.82,7179.64,53958.6875,3905.99,944.7,31450,10542.0,61142,41130.5,6534.31,2289,5170.695,3733.635,30606,1359.21,535.6225,795,494.0,1048.0,12994.6875,18105.76,19131.24,7207.0,6767.0,5883,18225,1571.4,3388.0
2020-01-04 21:00:00,1286.507732619892,6814.1,1596.11,9687.485,4695,6826.42,6980.7,52384.6675,3661.41,883.2,30291,10369.0,62332,38429.0,6159.22,2171,4914.565,3565.355,27983,1240.69,536.075,736,478.0,1138.0,12387.0475,17951.93,18187.4,6845.9,6356.0,5895,17663,1459.58,3230.0
2020-01-04 22:00:00,1285.567302990784,6398.5,1471.36,9702.2175,4361,6811.64,6646.66,49455.1075,3465.53,835.7,28291,9949.5,63836,34889.5,5607.0,1962,4652.915,3338.74,25318,1164.37,508.0875,678,465.0,1137.0,11788.25,17807.73,17053.99,6459.4,6043.0,5876,17239,1311.18,3109.0
2020-01-04 23:00:00,1202.80949562927,6041.1,1445.87,9249.16,4130,6862.58,6183.24,46526.42,3247.65,804.2,26032,9609.8,61715,31561.0,5082.71,1763,4372.7625,3190.35,22852,1092.75,483.37,644,419.95,1046.0,11399.79,17427.72,15980.69,5907.0,5826.0,5758,16763,1281.81,2986.0
2020-01-05 00:00:00,1085.255791990756,5796.0,1324.21,8725.11,3975,7222.82,6158.67,44345.8875,3103.94,785.6,23822,9408.5,59372,30288.5,4967.26,1608,4216.7125,2993.785,21040,1059.71,465.6575,619,379.44,937.0,11053.8975,17020.68,15238.3,5383.1,5682.0,5370,16146,1230.51,2859.0
2020-01-05 01:00:00,1011.902280920324,5684.2,1247.43,8400.2725,3913,7120.9,6241.25,43738.88,3025.81,771.4,22319,9368.8,57802,28423.0,4734.28,1515,4035.0675,2765.55,19831,1029.01,449.445,608,347.08,852.0,10691.7425,16721.96,14823.94,4940.5,5631.0,4917,16043,1198.1,2859.0
2020-01-05 02:00:00,929.14447355881,5517.0,1197.99,8201.9975,3890,7085.61,6246.45,42737.7525,2977.68,768.3,21429,9434.8,55004,25933.5,4565.14,1467,3924.9925,2657.17,19404,1038.86,444.2675,612,330.12,795.0,10534.7925,16541.14,14661.54,4613.8,5613.0,4649,16047,1195.37,2829.0
2020-01-05 03:00:00,887.765569878054,5511.6,1197.04,8141.305,3924,7178.98,6288.3,42692.4025,2990.67,781.2,20925,9530.2,53552,24480.0,4533.4,1465,3943.785,2538.91,19397,1059.3,440.535,623,320.65,771.0,10531.255,16646.69,14670.7,4473.6,5668.0,4528,16059,1182.38,2859.0
2020-01-05 04:00:00,914.09759949308,5650.6,1230.03,8183.8125,4031,7046.33,6337.12,42199.09,3082.52,814.5,20902,9727.2,53965,22376.0,4672.25,1515,4024.405,2429.87,19762,1131.93,444.89,651,322.23,771.0,10643.27,16626.3,14759.49,4404.4,5774.0,4526,16532,1195.08,2895.0
2020-01-05 05:00:00,925.3827550423781,5930.1,1315.24,8316.95,4230,7051.84,6480.88,41313.17,3231.7,855.1,21521,9879.6,55148,22208.5,4858.5,1646,4227.1375,2400.41,21199,1203.19,453.2925,699,334.23,809.0,10826.8375,16702.72,15232.71,4381.6,6021.0,4582,17033,1275.01,3024.0
2020-01-05 06:00:00,936.667910591676,6363.2,1454.36,8476.75,4669,7017.0,6775.31,42719.57,3455.17,913.3,22449,10242.0,56500,23505.0,5103.99,1740,4463.5375,2461.09,22742,1267.71,473.035,750,360.08,840.0,11255.9325,17068.63,15450.48,4479.7,6281.0,4741,17760,1364.01,3096.0
2020-01-05 07:00:00,985.5702513052978,6718.1,1624.77,8850.285,5088,7044.37,6990.65,44932.935,3722.55,951.6,23260,10407.0,57731,25694.5,5638.83,1891,4702.5225,2546.1,24132,1344.7,488.155,789,408.14,935.0,11929.8025,17436.39,15761.33,4538.1,6509.0,5057,18169,1493.66,3273.0
2020-01-05 08:00:00,1066.447199408594,7028.3,1733.27,9339.01,5360,7001.25,7481.81,48197.1975,3929.64,1010.2,25292,10567.0,59798,29131.5,6198.91,2030,4903.8,2631.785,26096,1427.01,508.5325,846,446.52,1036.0,12579.425,18050.37,16575.43,4693.5,6564.0,5412,19000,1569.81,3457.0
2020-01-05 09:00:00,1083.37493273254,7236.9,1777.92,9723.995,5456,7142.89,7869.52,50974.7675,4052.36,1017.3,27702,10633.0,61552,34328.5,6624.81,2123,5004.0375,2841.31,27129,1455.51,541.3425,874,468.01,1105.0,13132.01,18619.84,17111.13,5144.3,6632.0,5605,18912,1587.99,3551.0
2020-01-05 10:00:00,1084.315362361648,7339.8,1757.65,10131.3775,5488,7195.04,7983.35,53449.755,4086.09,1039.1,28670,10559.0,62646,38139.5,6907.0,2160,5087.535,3098.175,27040,1469.29,570.7975,882,471.43,1157.0,13499.52,18854.79,17337.09,5552.6,6633.0,5703,18674,1604.57,3624.0
2020-01-05 11:00:00,1066.447199408594,7126.5,1733.17,10385.3175,5456,7023.4,7825.98,54103.8725,4115.35,1027.7,28566,10508.0,64433,39680.0,6845.56,2117,5052.485,3290.415,27097,1472.34,580.5325,882,469.81,1180.0,13803.6025,18819.34,17434.91,5832.7,6610.0,5799,18586,1609.82,3608.0
2020-01-05 12:00:00,1063.62591052127,6921.7,1714.49,10208.81,5394,7176.76,7748.24,52770.24,4112.52,1038.3,28713,10601.0,62341,41088.0,6510.78,2030,4963.3875,3450.015,25700,1475.79,559.54,884,464.16,1185.0,13829.7025,18806.54,17821.24,6015.9,6513.0,5730,18593,1539.19,3439.0
2020-01-05 13:00:00,1070.208917925026,6825.9,1695.69,10024.1575,5421,7239.19,7731.41,51597.31,4123.57,1064.4,28639,10845.0,58923,40790.0,6662.09,1943,5011.8475,3541.575,25092,1482.46,546.4825,892,470.09,1212.0,13784.1025,18714.8,17747.28,5805.1,6547.0,5624,18681,1494.98,3346.0
2020-01-05 14:00:00,1105.0048142020262,6881.0,1706.2,9891.2,5639,7206.45,7882.17,51719.345,4223.74,1145.8,27315,11084.0,56802,41451.0,6697.29,1906,5120.005,3528.655,25482,1552.79,538.7675,947,471.71,1210.0,13800.945,18854.44,17704.59,5608.6,6775.0,5654,18996,1469.91,3283.0
2020-01-05 15:00:00,1208.4520734039181,7240.3,1805.05,9960.59,6020,7068.49,8151.74,53447.3625,4480.75,1171.9,26445,11176.0,56537,42418.0,6873.54,2016,5433.435,3519.04,26759,1645.06,545.64,987,495.01,1243.0,14151.93,19212.93,18798.01,5467.8,7364.0,5913,19290,1528.2,3500.0
2020-01-05 16:00:00,1231.9628141316218,7677.5,1868.86,10555.59,6188,7054.9,8228.66,57076.9775,4832.27,1165.1,26203,11195.0,60164,45354.5,7165.58,2226,5612.695,3633.29,30246,1635.21,584.8775,980,518.72,1256.0,15024.4925,19085.0,19118.53,5474.4,7520.0,6073,19502,1659.3,3529.0
2020-01-05 17:00:00,1212.2137919203517,7715.5,1827.05,10732.885,6045,7513.88,8264.72,57936.2575,4672.31,1148.2,27664,11173.0,65601,46642.5,7223.79,2254,5563.665,4052.2,31577,1609.17,597.545,961,516.71,1227.0,14617.145,18703.61,19108.4,6102.4,7497.0,6053,19292,1763.6,3534.0
2020-01-05 18:00:00,1197.1669178546217,7510.9,1768.99,10481.1075,5826,7695.82,8191.86,56527.805,4359.29,1109.5,28118,10940.0,67364,45428.0,7123.58,2240,5551.8175,4098.89,31961,1558.92,582.8625,935,518.58,1192.0,14227.9625,18339.53,19102.24,6793.9,7375.0,6058,18870,1784.68,3489.0
2020-01-05 19:00:00,1150.1454363992161,7251.6,1738.31,10108.6675,5500,7505.06,8045.58,54162.89,4050.26,1052.1,28894,10573.0,65234,43609.5,6895.67,2214,5383.585,3908.23,30816,1478.24,556.155,888,515.29,1159.0,13684.95,18074.88,18745.08,7090.6,7106.0,5987,18044,1748.21,3457.0
2020-01-05 20:00:00,1130.396414187946,6934.5,1618.47,9692.385,5292,7386.35,7701.53,52607.775,3880.84,981.2,29334,10799.0,62921,40766.0,6497.27,2206,5155.9675,3752.9,29082,1360.13,527.3075,806,505.83,1147.0,13007.565,18101.33,18154.45,7212.0,6674.0,5959,17394,1664.88,3321.0
2020-01-05 21:00:00,1208.4520734039181,6952.3,1600.1,9588.3075,4917,7175.74,7566.77,51983.5225,3683.14,904.7,28877,10642.0,63516,37432.5,6057.55,2123,4875.42,3543.585,26833,1233.23,530.535,732,485.87,1146.0,12338.655,17549.06,17427.74,6924.9,6271.0,6034,16588,1507.9,3201.0
2020-01-05 22:00:00,1216.915940065892,6578.4,1474.65,9563.145,4528,7170.85,7244.78,48976.125,3446.25,869.2,27264,10194.0,64830,32486.0,5547.12,1945,4618.56,3200.66,24542,1152.91,495.5875,673,453.14,1103.0,11582.205,17032.02,16535.36,6464.9,6000.0,5976,15945,1415.3,3035.0
2020-01-05 23:00:00,1147.324147511892,6345.4,1366.1,9178.51,4303,7236.02,6944.38,46751.2775,3268.86,843.6,25218,9871.9,63045,26714.5,5023.69,1715,4351.1,3017.955,22436,1088.61,469.2975,637,414.0,1000.0,11263.945,16337.46,15584.61,5792.6,5816.0,5823,15565,1363.97,2920.0
2020-01-06 00:00:00,1037.2938809062439,6073.0,1263.89,8787.3425,4190,7400.02,7104.79,45302.31,3171.06,829.7,23170,9692.1,61479,25186.0,4960.31,1561,4223.2075,2832.335,20562,1066.3,456.095,624,375.0,901.0,11050.4475,15906.98,15000.2,5203.6,5701.0,5353,14977,1287.78,2805.0
2020-01-06 01:00:00,949.8339253991899,5955.2,1161.61,8494.605,4155,7354.2,7032.63,44312.5175,3180.16,834.5,21553,9571.6,60706,24008.0,4732.39,1482,4076.9375,2653.34,19380,1060.31,451.2075,630,343.0,823.0,10895.8925,15692.52,14649.46,4812.2,5660.0,4914,14503,1314.45,3045.0
2020-01-06 02:00:00,887.765569878054,5801.4,1099.82,8314.005,4214,7384.93,6933.19,44661.2225,3151.26,840.1,20698,9609.8,58696,22035.0,4586.49,1445,4025.9125,2531.975,19046,1076.99,456.3375,648,326.0,774.0,10857.3575,15699.57,14535.99,4617.2,5712.0,4681,14366,1303.77,3002.0
2020-01-06 03:00:00,840.744088422648,5860.5,1117.9,8282.675,4399,7424.76,7100.46,45923.495,3221.3,878.5,20348,9667.2,58422,11540.0,4630.24,1454,4188.37,2444.045,19246,1154.66,467.7825,696,323.0,763.0,11013.23,15795.57,14541.24,4565.4,5963.0,4567,14369,1372.91,3049.0
2020-01-06 04:00:00,845.4462365681899,6072.6,1266.52,8969.78,4935,7448.8,7671.86,48624.5325,3448.91,991.6,20507,9850.8,61734,19451.5,4757.31,1511,4645.8025,2454.195,19950,1411.18,501.595,819,338.0,767.0,11596.5675,16177.07,14774.01,4554.1,6531.0,4689,14720,1496.65,2876.0
2020-01-06 05:00:00,875.5399846996481,6304.3,1383.72,10320.1125,5517,7703.33,8759.21,53423.4675,4103.48,1130.4,21098,9907.7,67862,21956.0,5062.01,1639,5522.9025,2508.215,21662,1633.1,578.92,973,365.0,811.0,12934.45,17605.98,15199.31,4685.7,7342.0,4957,15457,1869.79,2976.0
2020-01-06 06:00:00,898.1102957982439,6615.0,1609.86,11210.01,5975,8213.02,9346.63,58002.1625,4758.06,1244.3,21919,10174.0,74311,16744.0,5407.53,1733,5917.3725,2809.05,23466,1783.29,665.1975,1079,404.0,832.0,14854.3725,18990.21,15386.3,5168.6,7880.0,5312,16205,2072.03,3053.0
2020-01-06 07:00:00,988.3915401926218,6937.9,1670.99,11830.195,6156,8304.38,9510.37,60936.1775,5028.22,1265.8,22452,10148.0,77083,37105.0,5955.52,1885,5917.7375,3423.235,25039,1829.34,713.2075,1108,447.0,891.0,16185.3425,19559.48,15697.73,5967.7,8136.0,5702,16947,2077.18,3172.0
2020-01-06 08:00:00,1077.732354957892,7179.4,1671.47,11863.5375,6066,8734.27,9642.72,62225.1475,5116.98,1266.7,24303,10252.0,76972,40684.5,6473.84,2018,5845.4,3919.72,27292,1832.27,723.32,1108,477.0,974.0,16496.665,19555.46,16667.61,6885.9,8122.0,5976,17487,2065.61,3341.0
2020-01-06 09:00:00,1136.979421591702,7244.5,1656.58,11668.6325,6050,8828.2,9583.43,63416.17,5106.98,1253.4,26132,10346.0,76187,42628.0,6985.18,2091,5788.4175,3978.92,28594,1832.39,733.3125,1103,489.0,1022.0,16410.35,19025.12,17293.79,7403.9,8097.0,6022,17752,2023.61,3361.0
2020-01-06 10:00:00,1180.239184530676,7284.5,1647.11,11639.765,5965,8810.41,9506.07,64510.875,5067.6,1235.3,26883,10445.0,75411,42805.0,7351.3,2121,5803.1225,3956.105,28896,1815.06,741.8625,1077,489.0,1050.0,16114.1225,18898.28,17679.1,7512.7,8068.0,6027,18186,2016.77,3483.0
2020-01-06 11:00:00,1199.988206741946,7058.5,1639.28,11206.77,5940,9055.44,9558.09,64464.5725,5041.61,1251.2,26585,10434.0,74804,43771.0,7286.65,2104,5884.27,3978.67,28554,1836.1,734.7825,1095,488.0,1071.0,15484.5925,18673.82,17863.13,7649.4,8045.0,5983,18116,2027.36,3416.0
2020-01-06 12:00:00,1201.869066000162,6836.7,1676.75,11018.2925,5910,8769.2,9680.53,63467.435,5068.38,1225.0,26685,10510.0,72542,45390.0,6850.8,2026,5845.08,3939.42,26907,1826.75,722.34,1089,483.0,1096.0,15288.5825,18657.15,18224.71,7481.8,7918.0,5944,17933,1945.37,3375.0
2020-01-06 13:00:00,1199.0477771128378,6699.2,1672.9,10965.37,5946,8751.72,9419.15,62182.7625,5076.02,1235.9,26166,10646.0,69884,45280.0,6859.54,1958,5889.7125,3877.055,26393,1815.34,714.1325,1080,478.0,1244.0,15337.0275,18842.6,18139.61,7364.4,7797.0,5835,18033,1888.44,3311.0
2020-01-06 14:00:00,1231.9628141316218,6822.9,1669.84,11035.1025,6038,8624.45,9552.31,61957.855,5082.43,1265.4,24934,10939.0,67835,44831.5,6842.61,1935,6044.4725,3861.305,26962,1834.03,700.7375,1112,478.0,1272.0,15696.31,19041.76,18111.23,7458.3,7889.0,5922,18749,1900.68,3245.0
2020-01-06 15:00:00,1302.49503631473,7211.3,1729.17,11409.28,6204,8475.77,9680.15,63415.7125,5144.19,1254.3,24584,10969.0,67384,45183.5,6991.57,2057,6258.415,3916.33,28428,1824.42,703.8925,1097,505.0,1220.0,16305.1325,19308.01,19015.01,7339.8,8430.0,6201,19342,2000.82,3445.0
2020-01-06 16:00:00,1354.218665915676,7778.7,1757.53,12154.3275,6389,8354.79,9659.82,66824.48,5486.16,1231.1,25036,10964.0,71007,48489.5,7432.85,2309,6317.1625,4069.485,31763,1790.05,739.5475,1078,526.0,1205.0,17333.0975,19155.05,19265.66,7278.3,8542.0,6359,19372,2098.37,3527.0
2020-01-06 17:00:00,1292.15031039454,7823.4,1687.85,12200.775,6318,8735.7,9450.02,67315.295,5237.92,1191.8,27324,10933.0,75486,49155.0,7470.15,2341,6241.72,4510.39,33012,1737.93,750.8175,1039,519.0,1128.0,16494.61,18838.58,19332.99,7625.9,8482.0,6184,18583,2131.44,3579.0
2020-01-06 18:00:00,1227.26066598608,7566.0,1677.24,11722.915,6099,8812.34,9413.97,65765.2575,4923.36,1153.6,28886,10672.0,75934,48223.0,7427.17,2373,6177.875,4510.705,33545,1677.52,728.295,999,516.0,1069.0,15929.9075,18492.3,19368.36,8185.7,8350.0,5991,17834,2114.36,3565.0
2020-01-06 19:00:00,1187.76262156354,7285.5,1711.05,11141.62,5824,8468.85,9166.37,62197.4425,4547.14,1098.5,29805,10156.0,71398,46543.0,7136.76,2368,5966.7475,4286.58,32309,1575.86,681.765,938,518.0,1026.0,15173.6,18161.13,19127.11,8446.3,7996.0,5869,17456,2046.28,3540.0
2020-01-06 20:00:00,1168.01359935227,6933.9,1680.94,10550.2575,5623,8030.58,8696.28,59723.72,4226.8,1019.8,30265,10319.0,67147,43742.5,6676.57,2328,5728.8625,4054.68,30377,1426.31,633.2,855,506.0,1014.0,14302.0725,17870.28,18303.83,8349.2,7458.0,5854,16964,1904.5,3394.0
2020-01-06 21:00:00,1161.430591948514,6952.6,1638.53,10609.24,5239,7646.22,8263.65,57317.925,3933.7,929.2,29477,10145.0,66939,40465.5,6265.89,2168,5473.465,3807.19,27679,1281.4,610.615,776,486.0,1109.0,13330.91,17494.26,17603.26,7991.7,6975.0,5908,15974,1722.23,3251.0
2020-01-06 22:00:00,1112.528251234892,6585.3,1560.95,10519.9875,4822,7734.27,7791.38,53746.655,3619.04,869.3,27131,9674.9,67634,34574.5,5627.94,1945,5234.8375,3424.885,24760,1204.4,574.86,705,467.0,1122.0,12443.99,16775.43,16404.8,7382.1,6718.0,5930,15527,1592.06,3118.0
2020-01-06 23:00:00,1042.936458680892,6356.5,1442.12,9842.1325,4583,7808.83,7542.07,51373.745,3435.31,832.8,24914,9371.5,64706,31964.5,5084.15,1701,4940.1775,3156.08,22404,1159.87,542.39,668,430.0,1029.0,11932.8575,16169.93,15563.6,6592.7,6523.0,5717,15010,1542.67,3150.0
2020-01-07 00:00:00,955.4765031738378,6164.4,1307.15,9475.6575,4466,7383.0,7663.3,50181.9075,3362.64,812.7,22873,9071.6,62557,30754.0,4982.78,1556,4738.0825,2946.225,20718,1143.72,518.1775,646,386.0,919.0,11576.0175,15658.47,15060.44,5871.8,6405.0,5345,14486,1487.85,3124.0
2020-01-07 01:00:00,882.122992103406,6058.6,1273.84,9183.63,4430,7897.76,7565.23,49404.63,3330.72,805.6,21795,8904.4,61291,29583.0,4728.5,1492,4560.5875,2763.245,20098,1133.61,502.885,636,355.0,828.0,11345.3,15359.27,14880.01,5440.0,6399.0,4917,14402,1471.43,3084.0
2020-01-07 02:00:00,829.458932873352,5989.3,1254.2,8877.9575,4473,7796.29,7511.84,49679.15,3288.58,815.7,21435,8936.2,58795,27453.5,4636.55,1474,4494.35,2657.88,19950,1139.05,495.82,649,337.0,780.0,11258.9125,15104.45,14990.31,5108.0,6422.0,4694,14347,1473.64,3080.0
2020-01-07 03:00:00,805.00776251654,6188.5,1295.31,8967.4925,4649,7747.38,7690.88,51052.395,3324.89,845.1,21447,9203.7,57950,25749.5,4755.16,1511,4608.02,2597.51,20510,1213.97,502.77,686,329.0,761.0,11327.865,15141.35,15392.9,5033.2,6573.0,4552,14522,1497.97,3078.0
2020-01-07 04:00:00,808.7694810329722,6977.0,1460.86,9450.64,5162,7466.2,8275.16,54332.585,3480.62,970.3,22344,10017.0,60498,24598.0,5292.65,1670,4998.6975,2572.81,22777,1454.06,532.0,811,344.0,772.0,11829.435,15633.03,16502.91,5030.4,7073.0,4589,15815,1646.99,3320.0
2020-01-07 05:00:00,840.744088422648,8210.1,1615.87,10579.455,5740,7204.64,9415.21,61674.1625,4075.52,1122.9,25522,10574.0,65841,26793.0,6167.73,2077,5826.1075,2623.0,29046,1663.98,596.595,969,373.0,800.0,13191.94,17173.68,20054.18,5131.0,7789.0,4774,17564,1960.72,3762.0
2020-01-07 06:00:00,829.458932873352,9189.9,1674.95,11612.5475,6160,7778.48,9922.46,67917.125,4722.59,1246.3,30075,10871.0,71895,32829.5,7059.53,2389,6167.0625,2849.385,36273,1797.92,675.09,1086,403.0,753.0,15136.4725,18472.26,22419.94,5586.1,8282.0,5067,19107,2194.68,4033.0
2020-01-07 07:00:00,887.765569878054,9518.8,1691.98,12037.52,6304,8587.57,9939.67,70308.5,4998.97,1257.5,33505,10825.0,74077,37848.0,7862.82,2527,6130.35,3425.275,41458,1834.97,715.0975,1113,438.0,819.0,16337.005,18983.55,23216.33,6367.6,8474.0,5500,19802,2167.97,4143.0
2020-01-07 08:00:00,962.9999402067021,9540.4,1689.03,12072.9825,6155,9008.1,10050.31,70364.2525,5020.74,1249.4,35599,10685.0,73961,40013.0,8224.9,2556,5978.7975,3867.02,43522,1835.8,722.3825,1114,458.0,882.0,16504.6325,18856.06,23659.24,7268.1,8418.0,5654,19692,2127.12,4220.0
2020-01-07 09:00:00,1016.6044290658642,9534.4,1660.78,12107.46,5995,9046.79,9900.97,70507.215,5034.97,1244.3,36581,10628.0,73557,42352.0,8361.63,2513,5848.815,3935.7,43273,1828.83,732.54,1107,463.0,926.0,16323.92,19022.83,23499.63,7781.1,8244.0,5697,19887,2104.37,4105.0
2020-01-07 10:00:00,1049.5194660846482,9573.9,1615.47,12121.64,5818,9031.57,9779.81,71055.725,5002.27,1231.0,36630,10606.0,73625,42344.5,8457.24,2504,5805.665,4048.035,42649,1804.22,744.245,1078,453.0,944.0,16108.2425,18733.85,23747.66,7820.5,8151.0,5688,19967,2096.62,4184.0
2020-01-07 11:00:00,1057.9833327466217,9556.4,1592.89,11774.69,5723,8973.15,9841.61,70791.2175,4932.42,1251.5,36244,10576.0,73612,42147.5,8373.65,2462,5831.235,4031.69,40424,1812.31,733.915,1094,441.0,974.0,15864.795,18580.63,23699.38,7860.7,8120.0,5425,20178,2075.5,4154.0
2020-01-07 12:00:00,1046.698177197324,9451.5,1621.9,11788.305,5634,8590.02,10033.06,70839.6625,4932.12,1244.4,36082,10576.0,72087,42767.5,8034.13,2400,5836.565,4073.53,40225,1806.35,717.065,1085,424.0,982.0,15890.74,18752.78,24017.21,7602.9,7977.0,5241,20227,2037.8,4134.0
2020-01-07 13:00:00,1022.2470068405139,9386.6,1608.88,11592.0475,5678,8515.79,9791.42,70218.945,4862.33,1255.2,34950,10763.0,70021,42482.0,8047.63,2333,5925.1475,4076.71,41837,1802.68,703.9775,1076,410.0,1067.0,15974.0525,18899.9,23698.6,7436.2,7932.0,5008,19875,1978.92,4090.0
2020-01-07 14:00:00,1015.6639994367561,9388.1,1605.87,11457.405,5813,8368.3,9908.15,69381.0475,4891.82,1270.8,33951,10898.0,68097,42056.0,8020.74,2304,6100.7825,4061.32,43025,1826.74,688.8275,1103,410.0,1062.0,16218.3975,19167.14,23784.73,7544.2,8084.0,4974,19820,1947.32,4057.0
2020-01-07 15:00:00,1076.791925328784,9540.1,1681.43,11528.4925,6187,8359.57,9970.77,69978.4625,5049.05,1252.8,33650,10945.0,67429,42688.5,8175.62,2439,6344.095,4051.175,44281,1824.75,684.8275,1086,438.0,1029.0,16579.1675,19476.13,24723.76,7441.2,8581.0,5288,19990,2035.45,4275.0
2020-01-07 16:00:00,1135.0985623334861,9760.3,1768.67,12193.7525,6503,8506.08,9909.69,72457.7775,5444.09,1223.3,33830,10829.0,69927,46442.5,8631.5,2640,6437.2075,4197.19,45911,1785.95,720.5525,1067,471.0,1058.0,17355.7525,19155.87,24718.8,7407.7,8690.0,5588,19733,2115.17,4298.0
2020-01-07 17:00:00,1131.336843817054,9558.4,1726.44,12204.12,6407,8839.74,9668.24,72254.0,5234.22,1188.0,35637,10774.0,73444,48312.5,8606.19,2641,6364.0675,4500.7,44759,1732.38,733.965,1025,478.0,1057.0,16556.03,18898.81,24335.64,7728.3,8594.0,5626,19338,2140.76,4258.0
2020-01-07 18:00:00,1105.9452438311357,9089.3,1711.16,11751.7025,6164,8860.65,9617.94,70914.21,4904.89,1152.7,36836,10579.0,73340,47669.0,8454.87,2650,6305.7975,4521.555,43533,1669.74,711.0925,988,481.0,1053.0,15943.525,18562.56,24232.36,8300.1,8429.0,5709,18931,2106.29,4209.0
2020-01-07 19:00:00,1101.243095685594,8561.2,1653.76,11048.405,5927,8474.27,9239.68,67095.9275,4662.23,1094.1,37430,10120.0,69061,45784.5,7890.81,2598,6094.04,4318.015,40857,1567.49,663.785,934,481.0,1031.0,15182.6375,18400.11,23678.74,8600.9,8104.0,5696,18316,2046.78,4122.0
2020-01-07 20:00:00,1101.243095685594,8007.2,1647.49,10459.25,5761,8069.51,8743.09,63812.43,4377.49,1008.4,36675,10019.0,64987,42586.5,7222.69,2522,5874.7125,4060.245,37710,1418.82,615.06,842,471.0,1035.0,14289.2325,17936.52,22106.99,8536.7,7552.0,5739,17480,1911.56,3871.0
