,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,DateIn,DateRetrofit,DateOut,lat,lon,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,EIC,projectID,bus
15734,Biomass 7,Bioenergy,Biomass and biogas,PP,DE,0.355,,2011.0,,,51.13850238,8.081185296,,,,,,,4772
15735,Biomass 15,Bioenergy,Biomass and biogas,PP,DE,0.4,,2011.0,,,48.91251272,11.59984341,,,,,,,3372
15736,Biomass 124,Bioenergy,Biomass and biogas,PP,DE,0.19,,2011.0,,,52.88351585,10.19267809,,,,,,,5887
15737,Biomass 125,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,52.74927663,10.29308846,,,,,,,5887
15738,Biomass 45,Bioenergy,Biomass and biogas,PP,DE,0.21,,2011.0,,,49.89092133,11.33997423,,,,,,,4947
15739,Biomass 97,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,52.39721436,7.310547815,,,,,,,4723
15740,Biomass 61,Bioenergy,Biomass and biogas,PP,DE,0.4,,2011.0,,,52.23660431,9.241827338,,,,,,,4866
15741,Biomass 42,Bioenergy,Biomass and biogas,PP,DE,0.5,,2011.0,,,53.88672926,11.69662161,,,,,,,5680
15742,Biomass 43,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,53.88672926,11.69662161,,,,,,,5680
15743,Biomass 52,Bioenergy,Biomass and biogas,PP,DE,0.51,,2011.0,,,51.76811324,8.550409194,,,,,,,4870
15744,Biomass 44,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,53.88672926,11.69662161,,,,,,,5680
15745,Biomass 76,Bioenergy,Biomass and biogas,PP,DE,0.19,,2011.0,,,48.50936104,11.17495795,,,,,,,3375
15746,Biomass 77,Bioenergy,Biomass and biogas,PP,DE,0.21,,2011.0,,,52.42366794,7.82558913,,,,,,,4735
15747,Biomass 56,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,53.51784212,7.256844659,,,,,,,5772
15748,Biomass 50,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,49.70488014,10.74894549,,,,,,,4945
15749,Biomass 61,Bioenergy,Biomass and biogas,PP,DE,0.74,,2011.0,,,49.02704126,11.11987962,,,,,,,3370
15750,Biomass 221,Bioenergy,Biomass and biogas,PP,DE,0.515,,2011.0,,,52.85333829999999,8.166400611,,,,,,,5790
15751,Biomass 44,Bioenergy,Biomass and biogas,PP,DE,0.4,,2011.0,,,48.34008771,9.351154373,,,,,,,3752
15752,Biomass 97,Bioenergy,Biomass and biogas,PP,DE,0.207,,2011.0,,,47.83850254,9.323606073,,,,,,,3754
15753,Biomass 209,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,54.75615987,9.021524855,,,,,,,5827
15754,Biomass 64,Bioenergy,Biomass and biogas,PP,DE,0.637,,2011.0,,,52.36655428,7.713813362,,,,,,,4726
15755,Biomass 156,Bioenergy,Biomass and biogas,PP,DE,0.19,,2011.0,,,49.13259798,12.98111485,,,,,,,3394
15756,Biomass 9,Bioenergy,Biomass and biogas,PP,DE,0.265,,2011.0,,,49.39761796,6.897583805,,,,,,,4835
15757,Biomass 10,Bioenergy,Biomass and biogas,PP,DE,0.715,,2011.0,,,49.39761796,6.897583805,,,,,,,4835
15758,Biomass 107,Bioenergy,Biomass and biogas,PP,DE,0.1,,2011.0,,,48.42958252,10.39248915,,,,,,,3795
15759,Biomass 26,Bioenergy,Biomass and biogas,PP,DE,0.526,,2011.0,,,52.64852376,13.94425082,,,,,,,5710
15760,Biomass 31,Bioenergy,Biomass and biogas,PP,DE,0.6,,2011.0,,,50.11387003,6.920420678,,,,,,,4799
15761,Biomass 34,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,50.78305576,9.12048351,,,,,,,4884
15762,Biomass 45,Bioenergy,Biomass and biogas,PP,DE,0.75,,2011.0,,,53.88672926,11.69662161,,,,,,,5680
15763,Biomass 13,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,50.41725006,8.64252457,,,,,,,4905
15764,Biomass 33,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,50.64513798,9.37614078,,,,,,,4915
15765,Biomass 30,Bioenergy,Biomass and biogas,PP,DE,0.37,,2011.0,,,53.65419773,8.634761691,,,,,,,5783
15766,Biomass 57,Bioenergy,Biomass and biogas,PP,DE,0.4,,2011.0,,,53.40364667,7.402923384,,,,,,,5772
15767,Biomass 58,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,53.40364667,7.402923384,,,,,,,5772
15768,Biomass 14,Bioenergy,Biomass and biogas,PP,DE,0.526,,2011.0,,,53.83456828,9.108289036,,,,,,,5855
15769,Biomass 143,Bioenergy,Biomass and biogas,PP,DE,0.19,,2011.0,,,49.07856894,9.9867962,,,,,,,3792
15770,Biomass 79,Bioenergy,Biomass and biogas,PP,DE,0.6355,,2011.0,,,51.8598973,6.833418195,,,,,,,4728
15771,Biomass 80,Bioenergy,Biomass and biogas,PP,DE,0.5,,2011.0,,,51.8598973,6.833418195,,,,,,,4728
15772,Biomass 31,Bioenergy,Biomass and biogas,PP,DE,0.6,,2011.0,,,53.69031712,11.12184511,,,,,,,7052
15773,Biomass 210,Bioenergy,Biomass and biogas,PP,DE,0.26,,2011.0,,,54.76765126,8.769788256,,,,,,,5827
15774,Biomass 19,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,50.87359837,9.862374854,,,,,,,4885
15775,Biomass 28,Bioenergy,Biomass and biogas,PP,DE,0.4,,2011.0,,,50.91999407,8.754410839,,,,,,,4902
15776,Biomass 55,Bioenergy,Biomass and biogas,PP,DE,1.401,,2011.0,,,51.93428844,9.672544077,,,,,,,4874
15777,Biomass 156,Bioenergy,Biomass and biogas,PP,DE,0.745,,2011.0,,,48.9307517,10.71776074,,,,,,,3799
15778,Biomass 50,Bioenergy,Biomass and biogas,PP,DE,0.191,,2011.0,,,52.8331609,12.37310621,,,,,,,4551
15779,Biomass 51,Bioenergy,Biomass and biogas,PP,DE,0.6,,2011.0,,,52.8331609,12.37310621,,,,,,,4551
15780,Biomass 62,Bioenergy,Biomass and biogas,PP,DE,0.78,,2011.0,,,52.09243055,9.091344759,,,,,,,4866
15781,Biomass 34,Bioenergy,Biomass and biogas,PP,DE,0.09,,2011.0,,,50.24836455,9.717041574,,,,,,,4915
15782,Biomass 22,Bioenergy,Biomass and biogas,PP,DE,0.5,,2011.0,,,51.21972081,12.32345761,,,,,,,4559
15783,Biomass 135,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,53.23084028,9.093748606,,,,,,,5872
15784,Biomass 211,Bioenergy,Biomass and biogas,PP,DE,0.19,,2011.0,,,54.82678946,9.168991985,,,,,,,5827
15785,Biomass 141,Bioenergy,Biomass and biogas,PP,DE,0.19,,2011.0,,,53.40536029,9.287637088,,,,,,,5865
15786,Biomass 212,Bioenergy,Biomass and biogas,PP,DE,0.53,,2011.0,,,54.75615987,9.021524855,,,,,,,5827
15787,Biomass 23,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,51.34218817,12.13033774,,,,,,,4559
15788,Biomass 34,Bioenergy,Biomass and biogas,PP,DE,0.22,,2011.0,,,48.40806358,8.033653807,,,,,,,3571
15789,Biomass 142,Bioenergy,Biomass and biogas,PP,DE,0.504,,2011.0,,,53.15170037,9.480651199,,,,,,,5865
15790,Biomass 36,Bioenergy,Biomass and biogas,PP,DE,0.4,,2011.0,,,50.98047717,12.49299324,,,,,,,4563
15791,Biomass 51,Bioenergy,Biomass and biogas,PP,DE,1.05,,2011.0,,,50.19077836,10.81138375,,,,,,,4945
15792,Biomass 34,Bioenergy,Biomass and biogas,PP,DE,0.252,,2011.0,,,54.05716435,9.472394716,,,,,,,5861
15793,Biomass 202,Bioenergy,Biomass and biogas,PP,DE,0.15,,2011.0,,,47.82529644,10.52190296,,,,,,,3806
15794,Biomass 23,Bioenergy,Biomass and biogas,PP,DE,0.6,,2011.0,,,51.94771696,11.46833723,,,,,,,4550
15795,Biomass 222,Bioenergy,Biomass and biogas,PP,DE,0.998,,2011.0,,,52.73123934,7.753589531,,,,,,,5790
15796,Biomass 13,Bioenergy,Biomass and biogas,PP,DE,0.075,,2011.0,,,49.40574649,9.289407848,,,,,,,4932
15797,Biomass 104,Bioenergy,Biomass and biogas,PP,DE,0.21,,2011.0,,,52.61204096,6.843081038,,,,,,,5789
15798,Biomass 143,Bioenergy,Biomass and biogas,PP,DE,0.19,,2011.0,,,53.27913727,9.321984164,,,,,,,5865
15799,Biomass 144,Bioenergy,Biomass and biogas,PP,DE,0.77,,2011.0,,,53.27913727,9.321984164,,,,,,,5865
15800,Biomass 138,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,54.35146649,9.484983022,,,,,,,5832
15801,Biomass 105,Bioenergy,Biomass and biogas,PP,DE,0.19,,2011.0,,,52.61204096,6.843081038,,,,,,,5789
15802,Biomass 213,Bioenergy,Biomass and biogas,PP,DE,0.625,,2011.0,,,54.52763261,9.085206794,,,,,,,5827
15803,Biomass 214,Bioenergy,Biomass and biogas,PP,DE,0.366,,2011.0,,,54.49408803,8.882995922,,,,,,,5827
15804,Biomass 27,Bioenergy,Biomass and biogas,PP,DE,0.521,,2011.0,,,51.2548313,14.20544594,,,,,,,4625
15805,Biomass 21,Bioenergy,Biomass and biogas,PP,DE,0.6,,2011.0,,,51.63011312,7.52126227,,,,,,,4762
15806,Biomass 162,Bioenergy,Biomass and biogas,PP,DE,0.16,,2011.0,,,52.06292426,6.812911805,,,,,,,4724
15807,Biomass 120,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,52.68054413,8.803270385,,,,,,,5871
15808,Biomass 43,Bioenergy,Biomass and biogas,PP,DE,0.19,,2011.0,,,52.78896749,8.849271614,,,,,,,5870
15809,Biomass 121,Bioenergy,Biomass and biogas,PP,DE,0.16,,2011.0,,,52.73358985,8.679617532,,,,,,,5871
15810,Biomass 65,Bioenergy,Biomass and biogas,PP,DE,0.192,,2011.0,,,52.09622150000001,7.63143256,,,,,,,4729
15811,Biomass 37,Bioenergy,Biomass and biogas,PP,DE,0.499,,2011.0,,,52.97681984,13.13548698,,,,,,,5697
15812,Biomass 140,Bioenergy,Biomass and biogas,PP,DE,1.999,,2011.0,,,49.44630824,11.8522748,,,,,,,4591
15813,Biomass 25,Bioenergy,Biomass and biogas,PP,DE,0.4,,2011.0,,,52.00639283,10.11837471,,,,,,,4887
15814,Biomass 147,Bioenergy,Biomass and biogas,PP,DE,0.265,,2011.0,,,48.55735319,12.81311659,,,,,,,3395
15815,Biomass 106,Bioenergy,Biomass and biogas,PP,DE,0.6,,2011.0,,,52.60330669,7.202040278,,,,,,,5789
15816,Biomass 167,Bioenergy,Biomass and biogas,PP,DE,0.624,,2011.0,,,49.80548215,12.41052123,,,,,,,4590
15817,Biomass 46,Bioenergy,Biomass and biogas,PP,DE,0.58,,2011.0,,,50.20303582,11.26562708,,,,,,,4946
15818,Biomass 39,Bioenergy,Biomass and biogas,PP,DE,0.74,,2011.0,,,51.94055997,9.057945469,,,,,,,4871
15819,Biomass 119,Bioenergy,Biomass and biogas,PP,DE,0.15,,2011.0,,,48.09259941,10.06867428,,,,,,,3797
15820,Biomass 72,Bioenergy,Biomass and biogas,PP,DE,0.759,,2011.0,,,51.1812984,10.17035226,,,,,,,4899
15821,Biomass 108,Bioenergy,Biomass and biogas,PP,DE,0.38,,2011.0,,,48.5652601,10.42766314,,,,,,,3795
15822,Biomass 109,Bioenergy,Biomass and biogas,PP,DE,0.21,,2011.0,,,48.5652601,10.42766314,,,,,,,3795
15823,Biomass 22,Bioenergy,Biomass and biogas,PP,DE,1.998,,2011.0,,,50.2176359,9.113125992,,,,,,,4910
15824,Biomass 122,Bioenergy,Biomass and biogas,PP,DE,1.85,,2011.0,,,52.68054413,8.803270385,,,,,,,5871
15825,Biomass 163,Bioenergy,Biomass and biogas,PP,DE,0.53,,2011.0,,,52.139586,7.38683787,,,,,,,4724
15826,Biomass 123,Bioenergy,Biomass and biogas,PP,DE,0.03,,2011.0,,,52.68054413,8.803270385,,,,,,,5871
15827,Biomass 124,Bioenergy,Biomass and biogas,PP,DE,0.235,,2011.0,,,52.68054413,8.803270385,,,,,,,5871
15828,Biomass 125,Bioenergy,Biomass and biogas,PP,DE,0.95,,2011.0,,,52.68054413,8.803270385,,,,,,,5871
15829,Biomass 100,Bioenergy,Biomass and biogas,PP,DE,0.77,,2011.0,,,48.22641438,9.862982879,,,,,,,3796
15830,Biomass 126,Bioenergy,Biomass and biogas,PP,DE,0.155,,2011.0,,,52.73358985,8.679617532,,,,,,,5871
15831,Biomass 110,Bioenergy,Biomass and biogas,PP,DE,0.97,,2011.0,,,48.5652601,10.42766314,,,,,,,3795
15832,Biomass 22,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,51.59239391,7.77657363,,,,,,,4771
15833,Biomass 126,Bioenergy,Biomass and biogas,PP,DE,0.635,,2011.0,,,52.87758851,10.57386042,,,,,,,5887
15834,Biomass 127,Bioenergy,Biomass and biogas,PP,DE,0.265,,2011.0,,,52.55175385,8.59968159,,,,,,,5871
15835,Biomass 63,Bioenergy,Biomass and biogas,PP,DE,0.19,,2011.0,,,52.45729659,9.20174165,,,,,,,4866
15836,Biomass 34,Bioenergy,Biomass and biogas,PP,DE,0.76,,2011.0,,,49.62604755,10.82025331,,,,,,,4949
15837,Biomass 141,Bioenergy,Biomass and biogas,PP,DE,0.098,,2011.0,,,49.34459126,12.52437279,,,,,,,4591
15838,Biomass 46,Bioenergy,Biomass and biogas,PP,DE,0.5,,2011.0,,,49.94108515,11.16734574,,,,,,,4947
15839,Biomass 42,Bioenergy,Biomass and biogas,PP,DE,0.5,,2011.0,,,53.26626291,7.913573235,,,,,,,5791
15840,Biomass 91,Bioenergy,Biomass and biogas,PP,DE,0.135,,2011.0,,,49.17678002,11.41926719,,,,,,,4589
15841,Biomass 43,Bioenergy,Biomass and biogas,PP,DE,0.2,,2011.0,,,51.29879355,14.74353026,,,,,,,4629
15842,Biomass 168,Bioenergy,Biomass and biogas,PP,DE,0.712,,2011.0,,,49.51985496,12.55634979,,,,,,,4590
15843,Biomass 50,Bioenergy,Biomass and biogas,PP,DE,0.637,,2011.0,,,53.26942616,10.95269651,,,,,,,5886
15844,Biomass 35,Bioenergy,Biomass and biogas,PP,DE,0.29,,2011.0,,,49.64936762,10.89863019,,,,,,,4949
15845,Biomass 157,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,49.2131694,12.65883829,,,,,,,3394
15846,Biomass 98,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,52.49337722,7.2121043,,,,,,,4723
15847,Biomass 43,Bioenergy,Biomass and biogas,PP,DE,0.03,,2011.0,,,53.26626291,7.913573235,,,,,,,5791
15848,Biomass 215,Bioenergy,Biomass and biogas,PP,DE,0.527,,2011.0,,,54.75615987,9.021524855,,,,,,,5827
15849,Biomass 37,Bioenergy,Biomass and biogas,PP,DE,0.95,,2011.0,,,50.98047717,12.49299324,,,,,,,4563
15850,Biomass 32,Bioenergy,Biomass and biogas,PP,DE,0.742,,2011.0,,,51.44019645,11.62641976,,,,,,,4554
15851,Biomass 30,Bioenergy,Biomass and biogas,PP,DE,1.485,,2011.0,,,51.43490246,11.41302667,,,,,,,4553
15852,Biomass 19,Bioenergy,Biomass and biogas,PP,DE,0.191,,2011.0,,,52.19626893,11.96447152,,,,,,,4549
15853,Biomass 128,Bioenergy,Biomass and biogas,PP,DE,0.16,,2011.0,,,52.73358985,8.679617532,,,,,,,5871
15854,Biomass 31,Bioenergy,Biomass and biogas,PP,DE,0.515,,2011.0,,,53.3448373,8.63726222,,,,,,,5783
15855,Biomass 26,Bioenergy,Biomass and biogas,PP,DE,0.2,,2011.0,,,49.91647269,9.065705723,,,,,,,4914
15856,Biomass 32,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,53.69031712,11.12184511,,,,,,,7052
15857,Biomass 36,Bioenergy,Biomass and biogas,PP,DE,0.4,,2011.0,,,50.99159362,13.28040019,,,,,,,4574
15858,Biomass 24,Bioenergy,Biomass and biogas,PP,DE,0.6,,2011.0,,,51.77048153,11.76509013,,,,,,,4550
15859,Biomass 44,Bioenergy,Biomass and biogas,PP,DE,0.17,,2011.0,,,53.24509142,8.104341894,,,,,,,5791
15860,Biomass 139,Bioenergy,Biomass and biogas,PP,DE,0.91,,2011.0,,,54.60236624,9.736997025,,,,,,,5832
15861,Biomass 45,Bioenergy,Biomass and biogas,PP,DE,0.366,,2011.0,,,53.24509142,8.104341894,,,,,,,5791
15862,Biomass 22,Bioenergy,Biomass and biogas,PP,DE,0.365,,2011.0,,,53.08174052,11.84793558,,,,,,,5688
15863,Biomass 129,Bioenergy,Biomass and biogas,PP,DE,0.155,,2011.0,,,52.73358985,8.679617532,,,,,,,5871
15864,Biomass 33,Bioenergy,Biomass and biogas,PP,DE,0.191,,2011.0,,,51.44019645,11.62641976,,,,,,,4554
15865,Biomass 65,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,52.1678915,7.832845665,,,,,,,4726
15866,Biomass 127,Bioenergy,Biomass and biogas,PP,DE,0.22,,2011.0,,,52.78156895,10.49579457,,,,,,,5887
15867,Biomass 7,Bioenergy,Biomass and biogas,PP,DE,0.499,,2011.0,,,50.80248131,6.637092486,,,,,,,7023
15868,Biomass 67,Bioenergy,Biomass and biogas,PP,DE,0.8,,2011.0,,,51.58013197,6.233042925,,,,,,,4682
15869,Biomass 89,Bioenergy,Biomass and biogas,PP,DE,0.37,,2011.0,,,52.84714467,7.519733863,,,,,,,5786
15870,Biomass 246,Bioenergy,Biomass and biogas,PP,DE,0.3,,2011.0,,,48.03739402,12.46827129,,,,,,,3382
15871,Biomass 52,Bioenergy,Biomass and biogas,PP,DE,0.4,,2011.0,,,49.70121114,10.65430842,,,,,,,4945
15872,Biomass 23,Bioenergy,Biomass and biogas,PP,DE,0.19,,2011.0,,,50.4105407,9.220345379,,,,,,,4910
15873,Biomass 23,Bioenergy,Biomass and biogas,PP,DE,0.15,,2011.0,,,53.08174052,11.84793558,,,,,,,5688
15874,Biomass 66,Bioenergy,Biomass and biogas,PP,DE,0.614,,2011.0,,,52.13504629,7.748840132,,,,,,,4726
15875,Biomass 38,Bioenergy,Biomass and biogas,PP,DE,0.011,,2011.0,,,51.81894244,6.69604621,,,,,,,4684
15876,Biomass 24,Bioenergy,Biomass and biogas,PP,DE,0.4,,2011.0,,,51.26319845,12.38291968,,,,,,,4559
15877,Biomass 90,Bioenergy,Biomass and biogas,PP,DE,0.19,,2011.0,,,53.06699487,7.252908915,,,,,,,5786
15878,Biomass 66,Bioenergy,Biomass and biogas,PP,DE,0.625,,2011.0,,,51.91727553,7.739030684,,,,,,,4729
15879,Biomass 145,Bioenergy,Biomass and biogas,PP,DE,0.265,,2011.0,,,53.40536029,9.287637088,,,,,,,5865
15880,Biomass 38,Bioenergy,Biomass and biogas,PP,DE,0.8,,2011.0,,,53.33917229,13.40349812,,,,,,,5697
15881,Biomass 52,Bioenergy,Biomass and biogas,PP,DE,0.366,,2011.0,,,52.72554694,12.62067775,,,,,,,4551
15882,Biomass 43,Bioenergy,Biomass and biogas,PP,DE,0.549,,2011.0,,,52.202164,9.442454171,,,,,,,4873
15883,Biomass 52,Bioenergy,Biomass and biogas,PP,DE,0.265,,2011.0,,,51.97551362,8.228496183,,,,,,,4745
15884,Biomass 80,Bioenergy,Biomass and biogas,PP,DE,0.37,,2011.0,,,52.90745926,8.567766701,,,,,,,5867
15885,Biomass 81,Bioenergy,Biomass and biogas,PP,DE,0.94,,2011.0,,,52.90745926,8.567766701,,,,,,,5867
15886,Biomass 37,Bioenergy,Biomass and biogas,PP,DE,0.235,,2011.0,,,51.86472812,7.486748171,,,,,,,4731
15887,Biomass 38,Bioenergy,Biomass and biogas,PP,DE,0.03,,2011.0,,,51.86472812,7.486748171,,,,,,,4731
15888,Biomass 38,Bioenergy,Biomass and biogas,PP,DE,0.2,,2011.0,,,50.98047717,12.49299324,,,,,,,4563
15889,Biomass 71,Bioenergy,Biomass and biogas,PP,DE,0.252,,2011.0,,,53.44587968,13.833535,,,,,,,5696
15890,Biomass 157,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,48.83577039,10.87019146,,,,,,,3799
15891,Biomass 44,Bioenergy,Biomass and biogas,PP,DE,1.0,,2011.0,,,51.29879355,14.74353026,,,,,,,4629
15892,Biomass 36,Bioenergy,Biomass and biogas,PP,DE,1.389,,2011.0,,,52.85296517,8.738710012,,,,,,,5869
15893,Biomass 38,Bioenergy,Biomass and biogas,PP,DE,0.526,,2011.0,,,53.59386237,12.07650982,,,,,,,5686
15894,Biomass 19,Bioenergy,Biomass and biogas,PP,DE,0.406,,2011.0,,,51.21251855,8.673698987,,,,,,,4876
15895,Biomass 20,Bioenergy,Biomass and biogas,PP,DE,0.366,,2011.0,,,51.21251855,8.673698987,,,,,,,4876
15896,Biomass 140,Bioenergy,Biomass and biogas,PP,DE,0.215,,2011.0,,,54.4491113,9.815778265,,,,,,,5832
15897,Biomass 11,Bioenergy,Biomass and biogas,PP,DE,0.265,,2011.0,,,49.39761796,6.897583805,,,,,,,4835
15898,Biomass 67,Bioenergy,Biomass and biogas,PP,DE,1.57,,2011.0,,,52.09622150000001,7.63143256,,,,,,,4729
15899,Biomass 203,Bioenergy,Biomass and biogas,PP,DE,0.5,,2011.0,,,47.74318819,10.33984166,,,,,,,3806
15900,Biomass 142,Bioenergy,Biomass and biogas,PP,DE,0.03,,2011.0,,,49.20780579,12.24314295,,,,,,,4591
15901,Biomass 39,Bioenergy,Biomass and biogas,PP,DE,0.4,,2011.0,,,51.77331322,7.415938941,,,,,,,4731
15902,Biomass 39,Bioenergy,Biomass and biogas,PP,DE,0.366,,2011.0,,,53.28528215,13.92949647,,,,,,,5705
15903,Biomass 53,Bioenergy,Biomass and biogas,PP,DE,0.38,,2011.0,,,49.81060102,10.87122255,,,,,,,4945
15904,Biomass 38,Bioenergy,Biomass and biogas,PP,DE,0.526,,2011.0,,,53.97085325,9.975654712,,,,,,,5877
15905,Biomass 28,Bioenergy,Biomass and biogas,PP,DE,0.366,,2011.0,,,52.28052516,11.86717589,,,,,,,4547
15906,Biomass 40,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,52.54695303,10.29035166,,,,,,,4888
15907,Biomass 82,Bioenergy,Biomass and biogas,PP,DE,0.38,,2011.0,,,53.11546753,8.352860538,,,,,,,5867
15908,Biomass 17,Bioenergy,Biomass and biogas,PP,DE,0.502,,2011.0,,,51.1636514,9.054870232,,,,,,,4879
15909,Biomass 31,Bioenergy,Biomass and biogas,PP,DE,0.3,,2011.0,,,51.43490246,11.41302667,,,,,,,4553
15910,Biomass 223,Bioenergy,Biomass and biogas,PP,DE,0.21,,2011.0,,,52.83226374,7.777006777,,,,,,,5790
15911,Biomass 45,Bioenergy,Biomass and biogas,PP,DE,0.4,,2011.0,,,51.29879355,14.74353026,,,,,,,4629
15912,Biomass 33,Bioenergy,Biomass and biogas,PP,DE,0.37,,2011.0,,,52.00166671,8.403603308,,,,,,,4747
15913,Biomass 49,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,53.57789025,7.75665444,,,,,,,5779
15914,Biomass 18,Bioenergy,Biomass and biogas,PP,DE,0.769,,2011.0,,,51.09662858,9.107396899,,,,,,,4879
15915,Biomass 146,Bioenergy,Biomass and biogas,PP,DE,0.549,,2011.0,,,53.27913727,9.321984164,,,,,,,5865
15916,Biomass 67,Bioenergy,Biomass and biogas,PP,DE,1.067,,2011.0,,,52.23952658,7.494648712,,,,,,,4726
15917,Biomass 53,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,52.01309656,8.040466438,,,,,,,4745
15918,Biomass 81,Bioenergy,Biomass and biogas,PP,DE,0.265,,2011.0,,,51.82439243,7.05548331,,,,,,,4728
15919,Biomass 32,Bioenergy,Biomass and biogas,PP,DE,0.4,,2011.0,,,53.65419773,8.634761691,,,,,,,5783
15920,Biomass 22,Bioenergy,Biomass and biogas,PP,DE,0.41,,2011.0,,,50.66745439,13.33151712,,,,,,,4575
15921,Biomass 224,Bioenergy,Biomass and biogas,PP,DE,0.37,,2011.0,,,52.73278617,8.143386134,,,,,,,5790
15922,Biomass 35,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,53.25021404,8.595698594,,,,,,,5868
15923,Biomass 216,Bioenergy,Biomass and biogas,PP,DE,0.38,,2011.0,,,54.84781883,9.008116697,,,,,,,5827
15924,Biomass 91,Bioenergy,Biomass and biogas,PP,DE,0.5,,2011.0,,,52.92153384,7.529849063,,,,,,,5786
15925,Biomass 39,Bioenergy,Biomass and biogas,PP,DE,0.4,,2011.0,,,50.98047717,12.49299324,,,,,,,4563
15926,Biomass 147,Bioenergy,Biomass and biogas,PP,DE,0.799,,2011.0,,,53.40536029,9.287637088,,,,,,,5865
15927,Biomass 59,Bioenergy,Biomass and biogas,PP,DE,0.8,,2011.0,,,54.080186,13.13968196,,,,,,,5692
15928,Biomass 39,Bioenergy,Biomass and biogas,PP,DE,0.889,,2011.0,,,53.76910866,10.17482323,,,,,,,5877
15929,Biomass 57,Bioenergy,Biomass and biogas,PP,DE,0.252,,2011.0,,,54.40202635,9.200671959,,,,,,,5854
15930,Biomass 99,Bioenergy,Biomass and biogas,PP,DE,0.19,,2011.0,,,52.4845333,7.048329161,,,,,,,4723
15931,Biomass 100,Bioenergy,Biomass and biogas,PP,DE,0.23,,2011.0,,,52.44796243,7.128269079,,,,,,,4723
15932,Biomass 36,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,53.17427225,8.478203673,,,,,,,5868
15933,Biomass 60,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,53.59310879,8.8530054,,,,,,,5853
15934,Biomass 107,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,52.61204096,6.843081038,,,,,,,5789
15935,Biomass 130,Bioenergy,Biomass and biogas,PP,DE,0.22,,2011.0,,,52.55175385,8.59968159,,,,,,,5871
15936,Biomass 217,Bioenergy,Biomass and biogas,PP,DE,1.0,,2011.0,,,54.84781883,9.008116697,,,,,,,5827
15937,Biomass 218,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,54.6940834,9.230393291,,,,,,,5827
15938,Biomass 8,Bioenergy,Biomass and biogas,PP,DE,0.53,,2011.0,,,50.74681822,6.591702859,,,,,,,4709
15939,Biomass 73,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,52.41646206,8.466764431,,,,,,,4737
15940,Biomass 40,Bioenergy,Biomass and biogas,PP,DE,0.265,,2011.0,,,51.96746017,8.900755633,,,,,,,4871
15941,Biomass 49,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,52.44085761,14.50716778,,,,,,,4619
15942,Biomass 92,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,52.95804925,7.342888634,,,,,,,5786
15943,Biomass 82,Bioenergy,Biomass and biogas,PP,DE,0.25,,2011.0,,,51.89953646,6.95215027,,,,,,,4728
15944,Biomass 39,Bioenergy,Biomass and biogas,PP,DE,0.011,,2011.0,,,51.81894244,6.69604621,,,,,,,4684
15945,Biomass 40,Bioenergy,Sewage and landfill gas,PP,DE,0.08,,2011.0,,,50.8594484,12.57575335,,,,,,,4563
15946,Biomass 27,Bioenergy,Biomass and biogas,PP,DE,0.4,,2011.0,,,49.90866663,9.124378228,,,,,,,4914
